param,value,spend,max_round,min_round,mid_round,avg_round,max_acc,min_acc,mid_acc,avg_acc
eta,0.03,521040,999,965,990,984.0,0.21699999999999997,0.2106,0.21619999999999995,0.21423999999999999
eta,0.05,891000,999,965,990,984.0,0.21699999999999997,0.2106,0.21619999999999995,0.21423999999999999
eta,0.07,442658,999,965,990,984.0,0.21699999999999997,0.2106,0.21619999999999995,0.21423999999999999
eta,0.09,778918,999,965,990,984.0,0.21699999999999997,0.2106,0.21619999999999995,0.21423999999999999
