param,value,spend,max_round,min_round,mid_round,avg_round,max_acc,min_acc,mid_acc,avg_acc
feature_fraction,0.2,678120,1000,990,999,996.2,0.24650000000000005,0.23660000000000003,0.24529999999999996,0.24259000000000003
feature_fraction,0.4,353843,1001,965,998,990.0,0.23619999999999997,0.23050000000000004,0.23329999999999995,0.23259
feature_fraction,0.6,321767,1001,948,994,982.6,0.22965000000000002,0.22655000000000003,0.22755000000000003,0.22743000000000002
feature_fraction,0.8,852111,1001,979,999,990.2,0.22524999999999995,0.21825000000000006,0.22355000000000003,0.22266000000000002
