param,value,spend,max_round,min_round,mid_round,avg_round,max_acc,min_acc,mid_acc,avg_acc
eta,0.03,536195,1001,966,993,988.8,0.22985,0.22494999999999998,0.22819999999999996,0.22782
eta,0.05,868562,1001,966,993,988.8,0.22985,0.22494999999999998,0.22819999999999996,0.22782
eta,0.07,591498,1001,966,993,988.8,0.22985,0.22494999999999998,0.22819999999999996,0.22782
eta,0.09,912019,1001,966,993,988.8,0.22985,0.22494999999999998,0.22819999999999996,0.22782
