param,value,spend,max_round,min_round,mid_round,avg_round,max_acc,min_acc,mid_acc,avg_acc
lambda_l1,2,262094,1001,984,1001,997.2,0.2267,0.22285,0.22509999999999997,0.22444999999999998
lambda_l1,4,728514,1000,973,993,986.0,0.22885,0.2238,0.22585,0.22557999999999997
lambda_l1,6,806880,1001,959,998,989.6,0.22965000000000002,0.22455000000000003,0.22814999999999996,0.2266
lambda_l1,8,907460,999,983,995,993.4,0.23145000000000004,0.22560000000000002,0.23109999999999997,0.22842
