param,value,spend,max_round,min_round,mid_round,avg_round,max_acc,min_acc,mid_acc,avg_acc
bagging_fraction,0.2,121363,1001,979,999,990.2,0.22524999999999995,0.21825000000000006,0.22355000000000003,0.22266000000000002
bagging_fraction,0.4,917904,1001,979,999,990.2,0.22524999999999995,0.21825000000000006,0.22355000000000003,0.22266000000000002
bagging_fraction,0.6,694016,1001,979,999,990.2,0.22524999999999995,0.21825000000000006,0.22355000000000003,0.22266000000000002
bagging_fraction,0.8,878705,1001,979,999,990.2,0.22524999999999995,0.21825000000000006,0.22355000000000003,0.22266000000000002
